test_year,horizon,arm,method,n,f2,precision,recall,f1,accuracy,macro_f1,p4plus_recall,pred_p3_share,r2_q3
2025,6,B,val_perphase_th_macro_f1,275,0.45741324921135645,0.7837837837837838,0.4142857142857143,0.5420560747663551,0.5345454545454545,0.3386583013448685,0.0,0.2690909090909091,-0.26744693750190685
2025,6,B,val_shift_calib_0.2,275,0.693069306930693,0.6666666666666666,0.7,0.6829268292682927,0.6363636363636364,0.3296076642335767,0.0,0.5345454545454545,0.1194658670004558
2025,6,C,canonical_0.2,275,0.8393719806763285,0.5186567164179104,0.9928571428571429,0.6813725490196079,0.48,0.18171589310829817,0.0,0.9745454545454545,-0.2902568746646894
2025,6,C,val_global_th_f2,275,0.8383233532934131,0.509090909090909,1.0,0.6746987951807228,0.45454545454545453,0.15625,0.0,0.9927272727272727,-0.2902568746646894
2025,6,C,val_global_th_macro_f1,275,0.7744565217391305,0.6477272727272727,0.8142857142857143,0.7215189873417721,0.6327272727272727,0.3252497055872988,0.0,0.64,-0.2902568746646894
2025,6,C,val_isotonic_calib_0.2,275,0.8414634146341463,0.5307692307692308,0.9857142857142858,0.69,0.5018181818181818,0.20695325346488136,0.0,0.9454545454545454,0.035835308055302106
2025,6,C,val_isotonic_then_perphase_macro_f1,275,0.7506887052341598,0.6566265060240963,0.7785714285714286,0.7124183006535948,0.610909090909091,0.31800712271850423,0.0,0.6036363636363636,0.035835308055302106
2025,6,C,val_perphase_th_accuracy,275,0.8393719806763285,0.5186567164179104,0.9928571428571429,0.6813725490196079,0.48,0.18171589310829817,0.0,0.9745454545454545,-0.2902568746646894
2025,6,C,val_perphase_th_macro_f1,275,0.25125628140703515,0.8108108108108109,0.21428571428571427,0.3389830508474576,0.41818181818181815,0.2638325317171958,0.0,0.13090909090909092,-0.2902568746646894
2025,6,C,val_shift_calib_0.2,275,0.7021276595744681,0.6827586206896552,0.7071428571428572,0.6947368421052632,0.6327272727272727,0.3280323757409941,0.0,0.5272727272727272,0.07879846037731886
2025,6,D,canonical_0.2,275,0.845679012345679,0.548,0.9785714285714285,0.7025641025641025,0.5309090909090909,0.2353023516237402,0.0,0.9054545454545454,-0.2382995337748286
2025,6,D,val_global_th_f2,275,0.8393285371702638,0.5109489051094891,1.0,0.6763285024154589,0.23272727272727273,0.11617382738385645,0.07692307692307693,0.5781818181818181,-0.2382995337748286
2025,6,D,val_global_th_macro_f1,275,0.6031976744186046,0.6484375,0.5928571428571429,0.6194029850746269,0.5563636363636364,0.2915032679738562,0.0,0.46545454545454545,-0.2382995337748286
2025,6,D,val_isotonic_calib_0.2,275,0.8467243510506799,0.5502008032128514,0.9785714285714285,0.7043701799485861,0.5418181818181819,0.24222851616468638,0.0,0.9054545454545454,0.05970984186138095
2025,6,D,val_isotonic_then_perphase_macro_f1,275,0.8395989974937343,0.5630252100840336,0.9571428571428572,0.708994708994709,0.49818181818181817,0.21918396296849338,0.0,0.8545454545454545,0.05970984186138095
2025,6,D,val_perphase_th_accuracy,275,0.7929226736566186,0.5960591133004927,0.8642857142857143,0.7055393586005831,0.5854545454545454,0.23614634146341462,0.0,0.730909090909091,-0.2382995337748286
2025,6,D,val_perphase_th_macro_f1,275,0.7929226736566186,0.5960591133004927,0.8642857142857143,0.7055393586005831,0.5272727272727272,0.22650273224043715,0.0,0.7272727272727273,-0.2382995337748286
2025,6,D,val_shift_calib_0.2,275,0.7308743169398907,0.622093023255814,0.7642857142857142,0.6858974358974359,0.5890909090909091,0.3028999985521725,0.0,0.6254545454545455,0.0988619397543995
2025,12,A,canonical_0.2,1100,0.760904170646291,0.4852791878172589,0.8868274582560297,0.6272965879265092,0.41909090909090907,0.1812473621506686,0.0,0.8954545454545455,-0.20530824502119627
2025,12,A,val_global_th_f2,1100,0.8279569892473119,0.49044585987261147,1.0,0.6581196581196581,0.4209090909090909,0.19252020414451093,0.1232876712328767,0.9727272727272728,-0.20530824502119627
2025,12,A,val_global_th_macro_f1,1100,0.059144676979071886,0.6190476190476191,0.04823747680890538,0.08950086058519793,0.4627272727272727,0.20644550216636662,0.0,0.038181818181818185,-0.20530824502119627
2025,12,A,val_isotonic_calib_0.2,1100,0.7087126137841352,0.47391304347826085,0.8089053803339518,0.5976696367374914,0.42454545454545456,0.19491799280531674,0.0,0.8363636363636363,-0.14434028200112148
2025,12,A,val_isotonic_then_perphase_macro_f1,1100,0.02534562211981567,0.7857142857142857,0.02040816326530612,0.039783001808318265,0.4809090909090909,0.19408382596971582,0.0,0.012727272727272728,-0.14434028200112148
2025,12,A,val_perphase_th_accuracy,1100,0.6613324624428478,0.4470198675496689,0.75139146567718,0.5605536332179931,0.37727272727272726,0.14426028238182936,0.0273972602739726,0.7381818181818182,-0.20530824502119627
2025,12,A,val_perphase_th_macro_f1,1100,0.231980115990058,0.43410852713178294,0.2077922077922078,0.2810539523212045,0.3927272727272727,0.17512084192712465,0.0273972602739726,0.14909090909090908,-0.20530824502119627
2025,12,A,val_shift_calib_0.2,1100,0.5519031141868512,0.43460490463215257,0.5918367346938775,0.5011783189316575,0.3990909090909091,0.20313244047619047,0.0,0.6672727272727272,-0.2777554138247582
2025,12,B,canonical_0.2,1100,0.77275600505689,0.4851190476190476,0.9072356215213359,0.632191338073691,0.4163636363636364,0.17377060468085012,0.0,0.9136363636363637,-0.13588669099887762
2025,12,B,val_global_th_f2,1100,0.8277027027027027,0.49,1.0,0.6577181208053692,0.24454545454545454,0.13668265813788202,0.3698630136986301,0.5509090909090909,-0.13588669099887762
2025,12,B,val_global_th_macro_f1,1100,0.009259259259259259,1.0,0.0074211502782931356,0.014732965009208104,0.4636363636363636,0.2409182527944858,0.0,0.0036363636363636364,-0.13588669099887762
2025,12,B,val_isotonic_calib_0.2,1100,0.6614276358873609,0.44988864142538976,0.7495361781076066,0.5622825330549757,0.41363636363636364,0.18767727513100332,0.0,0.8163636363636364,-0.19902482213247663
2025,12,B,val_isotonic_then_perphase_macro_f1,1100,0.6473874465987512,0.44419391206313413,0.7309833024118738,0.5525946704067322,0.40454545454545454,0.19479524207632964,0.0,0.8063636363636364,-0.19902482213247663
2025,12,B,val_perphase_th_accuracy,1100,0.645956607495069,0.4435665914221219,0.7291280148423006,0.5515789473684211,0.3663636363636364,0.15886227166396677,0.0273972602739726,0.6545454545454545,-0.13588669099887762
2025,12,B,val_perphase_th_macro_f1,1100,0.1117798796216681,0.3058823529411765,0.09647495361781076,0.1466854724964739,0.36,0.16366205807108158,0.0273972602739726,0.0036363636363636364,-0.13588669099887762
2025,12,B,val_shift_calib_0.2,1100,0.5108579565681737,0.43950995405819293,0.5324675324675324,0.4815436241610738,0.42454545454545456,0.22092473949130537,0.0,0.5927272727272728,-0.27307718217860333
