area_id,target_ord,n_candidates,candidates,decision,winner_month_ord,winner_anl_id
3098,24289,1,2024-01:65024769,filled,24288,65024769.0
3098,24290,1,2024-01:65024769,filled,24288,65024769.0
3098,24295,1,2024-07:69455744,filled,24294,69455744.0
3098,24296,1,2024-07:69455744,filled,24294,69455744.0
3098,24316,1,2026-04:87143416,no_covariate_row,-1,
3098,24317,1,2026-04:87143416,no_covariate_row,-1,
3099,24271,1,2022-07:26601265,filled,24270,26601265.0
3099,24272,1,2022-07:26601265,filled,24270,26601265.0
3099,24274,1,2022-10:26777665,filled,24273,26777665.0
3099,24275,1,2022-10:26777665,filled,24273,26777665.0
3099,24277,1,2023-01:33607389,filled,24276,33607389.0
3099,24278,1,2023-01:33607389,filled,24276,33607389.0
3099,24316,1,2026-04:87143416,no_covariate_row,-1,
3099,24317,1,2026-04:87143416,no_covariate_row,-1,
3100,24284,1,2023-08:59090932,filled,24283,59090932.0
3100,24289,1,2024-01:65024769,filled,24288,65024769.0
3100,24290,1,2024-01:65024769,filled,24288,65024769.0
3100,24295,1,2024-07:69455744,filled,24294,69455744.0
3100,24296,1,2024-07:69455744,filled,24294,69455744.0
3100,24316,1,2026-04:87143416,no_covariate_row,-1,
3100,24317,1,2026-04:87143416,no_covariate_row,-1,
3101,24284,1,2023-08:59090932,filled,24283,59090932.0
3101,24289,1,2024-01:65024769,filled,24288,65024769.0
3101,24290,1,2024-01:65024769,filled,24288,65024769.0
3101,24295,1,2024-07:69455744,filled,24294,69455744.0
3101,24296,1,2024-07:69455744,filled,24294,69455744.0
3101,24316,1,2026-04:87143416,no_covariate_row,-1,
3101,24317,1,2026-04:87143416,no_covariate_row,-1,
3102,24284,1,2023-08:59090932,filled,24283,59090932.0
3102,24289,1,2024-01:65024769,filled,24288,65024769.0
3102,24290,1,2024-01:65024769,filled,24288,65024769.0
3102,24295,1,2024-07:69455744,filled,24294,69455744.0
3102,24296,1,2024-07:69455744,filled,24294,69455744.0
3102,24316,1,2026-04:87143416,no_covariate_row,-1,
3102,24317,1,2026-04:87143416,no_covariate_row,-1,
3103,24271,1,2022-07:26601265,filled,24270,26601265.0
3103,24272,1,2022-07:26601265,filled,24270,26601265.0
3103,24274,1,2022-10:26777665,filled,24273,26777665.0
3103,24275,1,2022-10:26777665,filled,24273,26777665.0
3103,24277,1,2023-01:33607389,filled,24276,33607389.0
3103,24278,1,2023-01:33607389,filled,24276,33607389.0
3103,24316,1,2026-04:87143416,no_covariate_row,-1,
3103,24317,1,2026-04:87143416,no_covariate_row,-1,
3104,24271,1,2022-07:26601265,filled,24270,26601265.0
3104,24272,1,2022-07:26601265,filled,24270,26601265.0
3104,24274,1,2022-10:26777665,filled,24273,26777665.0
3104,24275,1,2022-10:26777665,filled,24273,26777665.0
3104,24277,1,2023-01:33607389,filled,24276,33607389.0
3104,24278,1,2023-01:33607389,filled,24276,33607389.0
3104,24316,1,2026-04:87143416,no_covariate_row,-1,
3104,24317,1,2026-04:87143416,no_covariate_row,-1,
3105,24271,1,2022-07:26601265,filled,24270,26601265.0
3105,24272,1,2022-07:26601265,filled,24270,26601265.0
3105,24274,1,2022-10:26777665,filled,24273,26777665.0
3105,24275,1,2022-10:26777665,filled,24273,26777665.0
3105,24277,1,2023-01:33607389,filled,24276,33607389.0
3105,24278,1,2023-01:33607389,filled,24276,33607389.0
3105,24316,1,2026-04:87143416,no_covariate_row,-1,
3105,24317,1,2026-04:87143416,no_covariate_row,-1,
3106,24271,1,2022-07:26601265,filled,24270,26601265.0
3106,24272,1,2022-07:26601265,filled,24270,26601265.0
3106,24274,1,2022-10:26777665,filled,24273,26777665.0
3106,24275,1,2022-10:26777665,filled,24273,26777665.0
3106,24277,1,2023-01:33607389,filled,24276,33607389.0
3106,24278,1,2023-01:33607389,filled,24276,33607389.0
3106,24316,1,2026-04:87143416,no_covariate_row,-1,
3106,24317,1,2026-04:87143416,no_covariate_row,-1,
3107,24284,1,2023-08:59090932,filled,24283,59090932.0
3107,24289,1,2024-01:65024769,filled,24288,65024769.0
3107,24290,1,2024-01:65024769,filled,24288,65024769.0
3107,24316,1,2026-04:87143416,no_covariate_row,-1,
3107,24317,1,2026-04:87143416,no_covariate_row,-1,
3108,24284,1,2023-08:59090932,filled,24283,59090932.0
3108,24289,1,2024-01:65024769,filled,24288,65024769.0
3108,24290,1,2024-01:65024769,filled,24288,65024769.0
3108,24316,1,2026-04:87143416,no_covariate_row,-1,
3108,24317,1,2026-04:87143416,no_covariate_row,-1,
3109,24295,1,2024-07:69455744,filled,24294,69455744.0
3109,24296,1,2024-07:69455744,filled,24294,69455744.0
3109,24316,1,2026-04:87143416,no_covariate_row,-1,
3109,24317,1,2026-04:87143416,no_covariate_row,-1,
3110,24284,1,2023-08:59090932,filled,24283,59090932.0
3110,24289,1,2024-01:65024769,filled,24288,65024769.0
3110,24290,1,2024-01:65024769,filled,24288,65024769.0
3110,24295,1,2024-07:69455744,filled,24294,69455744.0
3110,24296,1,2024-07:69455744,filled,24294,69455744.0
3110,24316,1,2026-04:87143416,no_covariate_row,-1,
3110,24317,1,2026-04:87143416,no_covariate_row,-1,
3111,24277,1,2023-01:33607389,filled,24276,33607389.0
3111,24278,1,2023-01:33607389,filled,24276,33607389.0
3111,24316,1,2026-04:87143416,no_covariate_row,-1,
3111,24317,1,2026-04:87143416,no_covariate_row,-1,
3112,24274,1,2022-10:26777665,filled,24273,26777665.0
3112,24275,1,2022-10:26777665,filled,24273,26777665.0
3112,24316,1,2026-04:87143416,no_covariate_row,-1,
3112,24317,1,2026-04:87143416,no_covariate_row,-1,
3113,24295,1,2024-07:69455744,filled,24294,69455744.0
3113,24296,1,2024-07:69455744,filled,24294,69455744.0
3113,24316,1,2026-04:87143416,no_covariate_row,-1,
3113,24317,1,2026-04:87143416,no_covariate_row,-1,
3116,24284,1,2023-08:59090932,filled,24283,59090932.0
3116,24289,1,2024-01:65024769,filled,24288,65024769.0
3116,24290,1,2024-01:65024769,filled,24288,65024769.0
3116,24295,1,2024-07:69455744,filled,24294,69455744.0
3116,24296,1,2024-07:69455744,filled,24294,69455744.0
3116,24316,1,2026-04:87143416,no_covariate_row,-1,
3116,24317,1,2026-04:87143416,no_covariate_row,-1,
3117,24271,1,2022-07:26601265,filled,24270,26601265.0
3117,24272,1,2022-07:26601265,filled,24270,26601265.0
3117,24274,1,2022-10:26777665,filled,24273,26777665.0
3117,24275,1,2022-10:26777665,filled,24273,26777665.0
3117,24277,1,2023-01:33607389,filled,24276,33607389.0
3117,24278,1,2023-01:33607389,filled,24276,33607389.0
3117,24316,1,2026-04:87143416,no_covariate_row,-1,
3117,24317,1,2026-04:87143416,no_covariate_row,-1,
3118,24316,1,2026-04:87143416,no_covariate_row,-1,
3118,24317,1,2026-04:87143416,no_covariate_row,-1,
3119,24274,1,2022-10:26777665,filled,24273,26777665.0
3119,24275,1,2022-10:26777665,filled,24273,26777665.0
3119,24316,1,2026-04:87143416,no_covariate_row,-1,
3119,24317,1,2026-04:87143416,no_covariate_row,-1,
3120,24284,1,2023-08:59090932,filled,24283,59090932.0
3120,24289,1,2024-01:65024769,filled,24288,65024769.0
3120,24290,1,2024-01:65024769,filled,24288,65024769.0
3120,24295,1,2024-07:69455744,filled,24294,69455744.0
3120,24296,1,2024-07:69455744,filled,24294,69455744.0
3120,24316,1,2026-04:87143416,no_covariate_row,-1,
3120,24317,1,2026-04:87143416,no_covariate_row,-1,
3121,24271,1,2022-07:26601265,filled,24270,26601265.0
3121,24272,1,2022-07:26601265,filled,24270,26601265.0
3121,24274,1,2022-10:26777665,filled,24273,26777665.0
3121,24275,1,2022-10:26777665,filled,24273,26777665.0
3121,24277,1,2023-01:33607389,filled,24276,33607389.0
3121,24278,1,2023-01:33607389,filled,24276,33607389.0
3121,24316,1,2026-04:87143416,no_covariate_row,-1,
3121,24317,1,2026-04:87143416,no_covariate_row,-1,
3122,24271,1,2022-07:26601265,filled,24270,26601265.0
3122,24272,1,2022-07:26601265,filled,24270,26601265.0
3122,24274,1,2022-10:26777665,filled,24273,26777665.0
3122,24275,1,2022-10:26777665,filled,24273,26777665.0
3122,24277,1,2023-01:33607389,filled,24276,33607389.0
3122,24278,1,2023-01:33607389,recipient_original,-1,
3122,24316,1,2026-04:87143416,no_covariate_row,-1,
3122,24317,1,2026-04:87143416,no_covariate_row,-1,
3123,24271,1,2022-07:26601265,filled,24270,26601265.0
3123,24272,1,2022-07:26601265,filled,24270,26601265.0
3123,24274,1,2022-10:26777665,filled,24273,26777665.0
3123,24275,1,2022-10:26777665,filled,24273,26777665.0
3123,24277,1,2023-01:33607389,filled,24276,33607389.0
3123,24278,1,2023-01:33607389,recipient_original,-1,
3123,24316,1,2026-04:87143416,no_covariate_row,-1,
3123,24317,1,2026-04:87143416,no_covariate_row,-1,
3124,24284,1,2023-08:59090932,filled,24283,59090932.0
3124,24289,1,2024-01:65024769,filled,24288,65024769.0
3124,24290,1,2024-01:65024769,filled,24288,65024769.0
3124,24295,1,2024-07:69455744,filled,24294,69455744.0
3124,24296,1,2024-07:69455744,filled,24294,69455744.0
3124,24316,1,2026-04:87143416,no_covariate_row,-1,
3124,24317,1,2026-04:87143416,no_covariate_row,-1,
3125,24284,1,2023-08:59090932,filled,24283,59090932.0
3125,24289,1,2024-01:65024769,filled,24288,65024769.0
3125,24290,1,2024-01:65024769,filled,24288,65024769.0
3125,24295,1,2024-07:69455744,filled,24294,69455744.0
3125,24296,1,2024-07:69455744,filled,24294,69455744.0
3125,24316,1,2026-04:87143416,no_covariate_row,-1,
3125,24317,1,2026-04:87143416,no_covariate_row,-1,
3127,24284,1,2023-08:59090932,filled,24283,59090932.0
3127,24289,1,2024-01:65024769,filled,24288,65024769.0
3127,24290,1,2024-01:65024769,filled,24288,65024769.0
3127,24295,1,2024-07:69455744,filled,24294,69455744.0
3127,24296,1,2024-07:69455744,filled,24294,69455744.0
3127,24316,1,2026-04:87143416,no_covariate_row,-1,
3127,24317,1,2026-04:87143416,no_covariate_row,-1,
3128,24277,1,2023-01:33607389,filled,24276,33607389.0
3128,24278,1,2023-01:33607389,filled,24276,33607389.0
3128,24316,1,2026-04:87143416,no_covariate_row,-1,
3128,24317,1,2026-04:87143416,no_covariate_row,-1,
3129,24274,1,2022-10:26777665,filled,24273,26777665.0
3129,24275,1,2022-10:26777665,filled,24273,26777665.0
3129,24316,1,2026-04:87143416,no_covariate_row,-1,
3129,24317,1,2026-04:87143416,no_covariate_row,-1,
3130,24284,1,2023-08:59090932,filled,24283,59090932.0
3130,24289,1,2024-01:65024769,filled,24288,65024769.0
3130,24290,1,2024-01:65024769,filled,24288,65024769.0
3130,24295,1,2024-07:69455744,filled,24294,69455744.0
3130,24296,1,2024-07:69455744,filled,24294,69455744.0
3130,24316,1,2026-04:87143416,no_covariate_row,-1,
3130,24317,1,2026-04:87143416,no_covariate_row,-1,
3131,24271,1,2022-07:26601265,filled,24270,26601265.0
3131,24272,1,2022-07:26601265,filled,24270,26601265.0
3131,24274,1,2022-10:26777665,filled,24273,26777665.0
3131,24275,1,2022-10:26777665,filled,24273,26777665.0
3131,24277,1,2023-01:33607389,filled,24276,33607389.0
3131,24278,1,2023-01:33607389,filled,24276,33607389.0
3131,24316,1,2026-04:87143416,no_covariate_row,-1,
3131,24317,1,2026-04:87143416,no_covariate_row,-1,
3135,24284,1,2023-08:59090932,filled,24283,59090932.0
3135,24289,1,2024-01:65024769,filled,24288,65024769.0
3135,24290,1,2024-01:65024769,filled,24288,65024769.0
3135,24295,1,2024-07:69455744,filled,24294,69455744.0
3135,24296,1,2024-07:69455744,filled,24294,69455744.0
3135,24316,1,2026-04:87143416,no_covariate_row,-1,
3135,24317,1,2026-04:87143416,no_covariate_row,-1,
3136,24271,1,2022-07:26601265,filled,24270,26601265.0
3136,24272,1,2022-07:26601265,filled,24270,26601265.0
3136,24274,1,2022-10:26777665,filled,24273,26777665.0
3136,24275,1,2022-10:26777665,filled,24273,26777665.0
3136,24277,1,2023-01:33607389,filled,24276,33607389.0
3136,24278,1,2023-01:33607389,filled,24276,33607389.0
3136,24316,1,2026-04:87143416,no_covariate_row,-1,
3136,24317,1,2026-04:87143416,no_covariate_row,-1,
3139,24284,1,2023-08:59090932,filled,24283,59090932.0
3139,24289,1,2024-01:65024769,filled,24288,65024769.0
3139,24290,1,2024-01:65024769,filled,24288,65024769.0
3139,24295,1,2024-07:69455744,filled,24294,69455744.0
3139,24296,1,2024-07:69455744,filled,24294,69455744.0
3139,24316,1,2026-04:87143416,no_covariate_row,-1,
3139,24317,1,2026-04:87143416,no_covariate_row,-1,
3140,24271,1,2022-07:26601265,filled,24270,26601265.0
3140,24272,1,2022-07:26601265,filled,24270,26601265.0
3140,24274,1,2022-10:26777665,filled,24273,26777665.0
3140,24275,1,2022-10:26777665,filled,24273,26777665.0
3140,24277,1,2023-01:33607389,filled,24276,33607389.0
3140,24278,1,2023-01:33607389,filled,24276,33607389.0
3140,24316,1,2026-04:87143416,no_covariate_row,-1,
3140,24317,1,2026-04:87143416,no_covariate_row,-1,
3142,24316,1,2026-04:87143416,no_covariate_row,-1,
3142,24317,1,2026-04:87143416,no_covariate_row,-1,
3144,24316,1,2026-04:87143416,no_covariate_row,-1,
3144,24317,1,2026-04:87143416,no_covariate_row,-1,
3145,24316,1,2026-04:87143416,no_covariate_row,-1,
3145,24317,1,2026-04:87143416,no_covariate_row,-1,
3147,24316,1,2026-04:87143416,no_covariate_row,-1,
3147,24317,1,2026-04:87143416,no_covariate_row,-1,
3148,24271,1,2022-07:26601265,filled,24270,26601265.0
3148,24272,1,2022-07:26601265,filled,24270,26601265.0
3148,24274,1,2022-10:26777665,filled,24273,26777665.0
3148,24275,1,2022-10:26777665,filled,24273,26777665.0
3148,24277,1,2023-01:33607389,filled,24276,33607389.0
3148,24278,1,2023-01:33607389,filled,24276,33607389.0
3148,24316,1,2026-04:87143416,no_covariate_row,-1,
3148,24317,1,2026-04:87143416,no_covariate_row,-1,
3149,24284,1,2023-08:59090932,filled,24283,59090932.0
3149,24289,1,2024-01:65024769,filled,24288,65024769.0
3149,24290,1,2024-01:65024769,filled,24288,65024769.0
3149,24295,1,2024-07:69455744,filled,24294,69455744.0
3149,24296,1,2024-07:69455744,filled,24294,69455744.0
3149,24316,1,2026-04:87143416,no_covariate_row,-1,
3149,24317,1,2026-04:87143416,no_covariate_row,-1,
3153,24271,1,2022-07:26601265,filled,24270,26601265.0
3153,24272,1,2022-07:26601265,filled,24270,26601265.0
3153,24274,1,2022-10:26777665,filled,24273,26777665.0
3153,24275,1,2022-10:26777665,filled,24273,26777665.0
3153,24277,1,2023-01:33607389,filled,24276,33607389.0
3153,24278,1,2023-01:33607389,filled,24276,33607389.0
3153,24316,1,2026-04:87143416,no_covariate_row,-1,
3153,24317,1,2026-04:87143416,no_covariate_row,-1,
3154,24284,1,2023-08:59090932,filled,24283,59090932.0
3154,24289,1,2024-01:65024769,filled,24288,65024769.0
3154,24290,1,2024-01:65024769,filled,24288,65024769.0
3154,24295,1,2024-07:69455744,filled,24294,69455744.0
3154,24296,1,2024-07:69455744,filled,24294,69455744.0
3154,24316,1,2026-04:87143416,no_covariate_row,-1,
3154,24317,1,2026-04:87143416,no_covariate_row,-1,
3155,24284,1,2023-08:59090932,filled,24283,59090932.0
3155,24289,1,2024-01:65024769,filled,24288,65024769.0
3155,24290,1,2024-01:65024769,filled,24288,65024769.0
3155,24295,1,2024-07:69455744,filled,24294,69455744.0
3155,24296,1,2024-07:69455744,filled,24294,69455744.0
3155,24316,1,2026-04:87143416,no_covariate_row,-1,
3155,24317,1,2026-04:87143416,no_covariate_row,-1,
3156,24284,1,2023-08:59090932,filled,24283,59090932.0
3156,24289,1,2024-01:65024769,filled,24288,65024769.0
3156,24290,1,2024-01:65024769,filled,24288,65024769.0
3156,24295,1,2024-07:69455744,filled,24294,69455744.0
3156,24296,1,2024-07:69455744,filled,24294,69455744.0
3156,24316,1,2026-04:87143416,no_covariate_row,-1,
3156,24317,1,2026-04:87143416,no_covariate_row,-1,
3157,24271,1,2022-07:26601265,filled,24270,26601265.0
3157,24272,1,2022-07:26601265,filled,24270,26601265.0
3157,24274,1,2022-10:26777665,filled,24273,26777665.0
3157,24275,1,2022-10:26777665,filled,24273,26777665.0
3157,24277,1,2023-01:33607389,filled,24276,33607389.0
3157,24278,1,2023-01:33607389,filled,24276,33607389.0
3157,24316,1,2026-04:87143416,no_covariate_row,-1,
3157,24317,1,2026-04:87143416,no_covariate_row,-1,
3158,24271,1,2022-07:26601265,filled,24270,26601265.0
3158,24272,1,2022-07:26601265,filled,24270,26601265.0
3158,24274,1,2022-10:26777665,filled,24273,26777665.0
3158,24275,1,2022-10:26777665,filled,24273,26777665.0
3158,24277,1,2023-01:33607389,filled,24276,33607389.0
3158,24278,1,2023-01:33607389,filled,24276,33607389.0
3158,24316,1,2026-04:87143416,no_covariate_row,-1,
3158,24317,1,2026-04:87143416,no_covariate_row,-1,
3159,24271,1,2022-07:26601265,filled,24270,26601265.0
3159,24272,1,2022-07:26601265,filled,24270,26601265.0
3159,24274,1,2022-10:26777665,filled,24273,26777665.0
3159,24275,1,2022-10:26777665,filled,24273,26777665.0
3159,24277,1,2023-01:33607389,filled,24276,33607389.0
3159,24278,1,2023-01:33607389,recipient_original,-1,
3159,24316,1,2026-04:87143416,no_covariate_row,-1,
3159,24317,1,2026-04:87143416,no_covariate_row,-1,
3160,24284,1,2023-08:59090932,filled,24283,59090932.0
3160,24289,1,2024-01:65024769,filled,24288,65024769.0
3160,24290,1,2024-01:65024769,filled,24288,65024769.0
3160,24295,1,2024-07:69455744,filled,24294,69455744.0
3160,24296,1,2024-07:69455744,filled,24294,69455744.0
3160,24316,1,2026-04:87143416,no_covariate_row,-1,
3160,24317,1,2026-04:87143416,no_covariate_row,-1,
3162,24284,1,2023-08:59090932,filled,24283,59090932.0
3162,24289,1,2024-01:65024769,filled,24288,65024769.0
3162,24290,1,2024-01:65024769,filled,24288,65024769.0
3162,24295,1,2024-07:69455744,filled,24294,69455744.0
3162,24296,1,2024-07:69455744,filled,24294,69455744.0
3162,24316,1,2026-04:87143416,no_covariate_row,-1,
3162,24317,1,2026-04:87143416,no_covariate_row,-1,
3163,24271,1,2022-07:26601265,filled,24270,26601265.0
3163,24272,1,2022-07:26601265,filled,24270,26601265.0
3163,24274,1,2022-10:26777665,filled,24273,26777665.0
3163,24275,1,2022-10:26777665,filled,24273,26777665.0
3163,24277,1,2023-01:33607389,filled,24276,33607389.0
3163,24278,1,2023-01:33607389,filled,24276,33607389.0
3163,24316,1,2026-04:87143416,no_covariate_row,-1,
3163,24317,1,2026-04:87143416,no_covariate_row,-1,
3164,24316,1,2026-04:87143416,no_covariate_row,-1,
3164,24317,1,2026-04:87143416,no_covariate_row,-1,
3165,24316,1,2026-04:87143416,no_covariate_row,-1,
3165,24317,1,2026-04:87143416,no_covariate_row,-1,
3166,24316,1,2026-04:87143416,no_covariate_row,-1,
3166,24317,1,2026-04:87143416,no_covariate_row,-1,
3167,24316,1,2026-04:87143416,no_covariate_row,-1,
3167,24317,1,2026-04:87143416,no_covariate_row,-1,
3168,24316,1,2026-04:87143416,no_covariate_row,-1,
3168,24317,1,2026-04:87143416,no_covariate_row,-1,
3169,24316,1,2026-04:87143416,no_covariate_row,-1,
3169,24317,1,2026-04:87143416,no_covariate_row,-1,
3172,24271,1,2022-07:26601265,filled,24270,26601265.0
3172,24272,1,2022-07:26601265,filled,24270,26601265.0
3172,24274,1,2022-10:26777665,filled,24273,26777665.0
3172,24275,1,2022-10:26777665,filled,24273,26777665.0
3172,24277,1,2023-01:33607389,filled,24276,33607389.0
3172,24278,1,2023-01:33607389,filled,24276,33607389.0
3172,24316,1,2026-04:87143416,no_covariate_row,-1,
3172,24317,1,2026-04:87143416,no_covariate_row,-1,
3173,24284,1,2023-08:59090932,filled,24283,59090932.0
3173,24289,1,2024-01:65024769,filled,24288,65024769.0
3173,24290,1,2024-01:65024769,filled,24288,65024769.0
3173,24295,1,2024-07:69455744,filled,24294,69455744.0
3173,24296,1,2024-07:69455744,filled,24294,69455744.0
3173,24316,1,2026-04:87143416,no_covariate_row,-1,
3173,24317,1,2026-04:87143416,no_covariate_row,-1,
3174,24316,1,2026-04:87143416,no_covariate_row,-1,
3174,24317,1,2026-04:87143416,no_covariate_row,-1,
3177,24271,1,2022-07:26601265,filled,24270,26601265.0
3177,24272,1,2022-07:26601265,filled,24270,26601265.0
3177,24274,1,2022-10:26777665,filled,24273,26777665.0
3177,24275,1,2022-10:26777665,filled,24273,26777665.0
3177,24277,1,2023-01:33607389,filled,24276,33607389.0
3177,24278,1,2023-01:33607389,recipient_original,-1,
3177,24289,1,2024-01:65024769,filled,24288,65024769.0
3177,24290,1,2024-01:65024769,filled,24288,65024769.0
3177,24295,1,2024-07:69455744,filled,24294,69455744.0
3177,24296,1,2024-07:69455744,filled,24294,69455744.0
3177,24316,1,2026-04:87143416,no_covariate_row,-1,
3177,24317,1,2026-04:87143416,no_covariate_row,-1,
3178,24284,1,2023-08:59090932,filled,24283,59090932.0
3178,24289,1,2024-01:65024769,filled,24288,65024769.0
3178,24290,1,2024-01:65024769,filled,24288,65024769.0
3178,24295,1,2024-07:69455744,filled,24294,69455744.0
3178,24296,1,2024-07:69455744,filled,24294,69455744.0
3178,24316,1,2026-04:87143416,no_covariate_row,-1,
3178,24317,1,2026-04:87143416,no_covariate_row,-1,
3179,24271,1,2022-07:26601265,filled,24270,26601265.0
3179,24272,1,2022-07:26601265,filled,24270,26601265.0
3179,24274,1,2022-10:26777665,filled,24273,26777665.0
3179,24275,1,2022-10:26777665,filled,24273,26777665.0
3179,24277,1,2023-01:33607389,filled,24276,33607389.0
3179,24278,1,2023-01:33607389,filled,24276,33607389.0
3179,24316,1,2026-04:87143416,no_covariate_row,-1,
3179,24317,1,2026-04:87143416,no_covariate_row,-1,
3180,24277,1,2023-01:33607389,filled,24276,33607389.0
3180,24278,1,2023-01:33607389,recipient_original,-1,
3180,24316,1,2026-04:87143416,no_covariate_row,-1,
3180,24317,1,2026-04:87143416,no_covariate_row,-1,
3181,24284,1,2023-08:59090932,filled,24283,59090932.0
3181,24289,1,2024-01:65024769,filled,24288,65024769.0
3181,24290,1,2024-01:65024769,filled,24288,65024769.0
3181,24295,1,2024-07:69455744,filled,24294,69455744.0
3181,24296,1,2024-07:69455744,filled,24294,69455744.0
3181,24316,1,2026-04:87143416,no_covariate_row,-1,
3181,24317,1,2026-04:87143416,no_covariate_row,-1,
3183,24271,1,2022-07:26601265,filled,24270,26601265.0
3183,24272,1,2022-07:26601265,filled,24270,26601265.0
3183,24274,1,2022-10:26777665,filled,24273,26777665.0
3183,24275,1,2022-10:26777665,filled,24273,26777665.0
3183,24277,1,2023-01:33607389,filled,24276,33607389.0
3183,24278,1,2023-01:33607389,filled,24276,33607389.0
3183,24316,1,2026-04:87143416,no_covariate_row,-1,
3183,24317,1,2026-04:87143416,no_covariate_row,-1,
3185,24284,1,2023-08:59090932,filled,24283,59090932.0
3185,24289,1,2024-01:65024769,filled,24288,65024769.0
3185,24290,1,2024-01:65024769,filled,24288,65024769.0
3185,24295,1,2024-07:69455744,filled,24294,69455744.0
3185,24296,1,2024-07:69455744,filled,24294,69455744.0
3185,24316,1,2026-04:87143416,no_covariate_row,-1,
3185,24317,1,2026-04:87143416,no_covariate_row,-1,
3187,24271,1,2022-07:26601265,filled,24270,26601265.0
3187,24272,1,2022-07:26601265,filled,24270,26601265.0
3187,24274,1,2022-10:26777665,filled,24273,26777665.0
3187,24275,1,2022-10:26777665,filled,24273,26777665.0
3187,24277,1,2023-01:33607389,filled,24276,33607389.0
3187,24278,1,2023-01:33607389,filled,24276,33607389.0
3187,24316,1,2026-04:87143416,no_covariate_row,-1,
3187,24317,1,2026-04:87143416,no_covariate_row,-1,
3189,24284,1,2023-08:59090932,filled,24283,59090932.0
3189,24289,1,2024-01:65024769,filled,24288,65024769.0
3189,24290,1,2024-01:65024769,filled,24288,65024769.0
3189,24295,1,2024-07:69455744,filled,24294,69455744.0
3189,24296,1,2024-07:69455744,filled,24294,69455744.0
3189,24316,1,2026-04:87143416,no_covariate_row,-1,
3189,24317,1,2026-04:87143416,no_covariate_row,-1,
3190,24289,1,2024-01:65024769,filled,24288,65024769.0
3190,24290,1,2024-01:65024769,filled,24288,65024769.0
3190,24295,1,2024-07:69455744,filled,24294,69455744.0
3190,24296,1,2024-07:69455744,filled,24294,69455744.0
3190,24316,1,2026-04:87143416,no_covariate_row,-1,
3190,24317,1,2026-04:87143416,no_covariate_row,-1,
3191,24277,1,2023-01:33607389,filled,24276,33607389.0
3191,24278,1,2023-01:33607389,filled,24276,33607389.0
3191,24316,1,2026-04:87143416,no_covariate_row,-1,
3191,24317,1,2026-04:87143416,no_covariate_row,-1,
3192,24284,1,2023-08:59090932,filled,24283,59090932.0
3192,24289,1,2024-01:65024769,filled,24288,65024769.0
3192,24290,1,2024-01:65024769,filled,24288,65024769.0
3192,24295,1,2024-07:69455744,filled,24294,69455744.0
3192,24296,1,2024-07:69455744,filled,24294,69455744.0
3192,24316,1,2026-04:87143416,no_covariate_row,-1,
3192,24317,1,2026-04:87143416,no_covariate_row,-1,
3194,24284,1,2023-08:59090932,filled,24283,59090932.0
3194,24316,1,2026-04:87143416,no_covariate_row,-1,
3194,24317,1,2026-04:87143416,no_covariate_row,-1,
3195,24274,1,2022-10:26777665,filled,24273,26777665.0
3195,24275,1,2022-10:26777665,filled,24273,26777665.0
3195,24316,1,2026-04:87143416,no_covariate_row,-1,
3195,24317,1,2026-04:87143416,no_covariate_row,-1,
3196,24271,1,2022-07:26601265,filled,24270,26601265.0
3196,24272,1,2022-07:26601265,filled,24270,26601265.0
3196,24274,1,2022-10:26777665,filled,24273,26777665.0
3196,24275,1,2022-10:26777665,filled,24273,26777665.0
3196,24277,1,2023-01:33607389,filled,24276,33607389.0
3196,24278,1,2023-01:33607389,recipient_original,-1,
3196,24316,1,2026-04:87143416,no_covariate_row,-1,
3196,24317,1,2026-04:87143416,no_covariate_row,-1,
3197,24284,1,2023-08:59090932,filled,24283,59090932.0
3197,24289,1,2024-01:65024769,filled,24288,65024769.0
3197,24290,1,2024-01:65024769,filled,24288,65024769.0
3197,24295,1,2024-07:69455744,filled,24294,69455744.0
3197,24296,1,2024-07:69455744,filled,24294,69455744.0
3197,24316,1,2026-04:87143416,no_covariate_row,-1,
3197,24317,1,2026-04:87143416,no_covariate_row,-1,
3198,24284,1,2023-08:59090932,filled,24283,59090932.0
3198,24289,1,2024-01:65024769,filled,24288,65024769.0
3198,24290,1,2024-01:65024769,filled,24288,65024769.0
3198,24295,1,2024-07:69455744,filled,24294,69455744.0
3198,24296,1,2024-07:69455744,filled,24294,69455744.0
3198,24316,1,2026-04:87143416,no_covariate_row,-1,
3198,24317,1,2026-04:87143416,no_covariate_row,-1,
3199,24271,1,2022-07:26601265,filled,24270,26601265.0
3199,24272,1,2022-07:26601265,filled,24270,26601265.0
3199,24274,1,2022-10:26777665,filled,24273,26777665.0
3199,24275,1,2022-10:26777665,filled,24273,26777665.0
3199,24277,1,2023-01:33607389,filled,24276,33607389.0
3199,24278,1,2023-01:33607389,filled,24276,33607389.0
3199,24316,1,2026-04:87143416,no_covariate_row,-1,
3199,24317,1,2026-04:87143416,no_covariate_row,-1,
3202,24316,1,2026-04:87143416,no_covariate_row,-1,
3202,24317,1,2026-04:87143416,no_covariate_row,-1,
3203,24284,1,2023-08:59090932,filled,24283,59090932.0
3203,24289,1,2024-01:65024769,filled,24288,65024769.0
3203,24290,1,2024-01:65024769,filled,24288,65024769.0
3203,24295,1,2024-07:69455744,filled,24294,69455744.0
