polygon_id,year,n,TP_count,TN_count,FP_count,FN_count,error_rate,accuracy
14193006,2023,180,0,180,0,0,0.0,1.0
14193008,2023,180,20,140,20,0,0.1111111111111111,0.8888888888888888
14193010,2023,180,0,180,0,0,0.0,1.0
14193012,2023,180,0,180,0,0,0.0,1.0
14193014,2023,180,0,180,0,0,0.0,1.0
14193016,2023,180,0,129,0,51,0.2833333333333333,0.7166666666666667
14193018,2023,180,0,120,0,60,0.3333333333333333,0.6666666666666666
14193021,2023,180,0,155,0,25,0.1388888888888889,0.8611111111111112
14193023,2023,180,40,140,0,0,0.0,1.0
14193025,2023,180,120,60,0,0,0.0,1.0
14193027,2023,180,0,180,0,0,0.0,1.0
14193033,2023,180,0,180,0,0,0.0,1.0
14193035,2023,180,0,180,0,0,0.0,1.0
14193037,2023,180,0,180,0,0,0.0,1.0
14193039,2023,180,0,129,0,51,0.2833333333333333,0.7166666666666667
14193041,2023,180,60,120,0,0,0.0,1.0
14193043,2023,180,0,180,0,0,0.0,1.0
14193047,2023,180,20,160,0,0,0.0,1.0
14193049,2023,180,0,180,0,0,0.0,1.0
14193051,2023,180,0,180,0,0,0.0,1.0
14193053,2023,180,20,160,0,0,0.0,1.0
14193055,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14193057,2023,180,0,180,0,0,0.0,1.0
14193059,2023,180,51,129,0,0,0.0,1.0
14193063,2023,180,0,180,0,0,0.0,1.0
14193065,2023,180,51,129,0,0,0.0,1.0
14193067,2023,180,0,180,0,0,0.0,1.0
14193069,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14193074,2023,180,0,180,0,0,0.0,1.0
14193076,2023,180,0,180,0,0,0.0,1.0
14193078,2023,180,0,180,0,0,0.0,1.0
14193080,2023,180,0,180,0,0,0.0,1.0
14193082,2023,180,0,180,0,0,0.0,1.0
14193084,2023,180,0,180,0,0,0.0,1.0
14193086,2023,180,0,180,0,0,0.0,1.0
14193088,2023,180,0,180,0,0,0.0,1.0
14193090,2023,180,0,180,0,0,0.0,1.0
14193092,2023,180,0,157,0,23,0.12777777777777777,0.8722222222222222
14193094,2023,180,0,180,0,0,0.0,1.0
14193096,2023,180,0,180,0,0,0.0,1.0
14193098,2023,180,51,129,0,0,0.0,1.0
14193102,2023,180,0,180,0,0,0.0,1.0
14193104,2023,180,0,180,0,0,0.0,1.0
14193106,2023,180,0,180,0,0,0.0,1.0
14193108,2023,180,0,180,0,0,0.0,1.0
14193110,2023,180,0,155,0,25,0.1388888888888889,0.8611111111111112
